Day,Time,Hour,Location,Address,Region,Types
Saturday,7:45,7,St Margaret's Residence,49 Fulton St,Bowling Green/City Hall,"Discussion, Open, Wheelchair Access"
Saturday,7:45,7,St Paul's Rectory,199 Carroll St,Brooklyn Heights,Closed
Saturday,7:45,7,Upper Manhattan Mental Health Center,1727 Amsterdam Ave,10 Upper Manhattan,"Discussion, Open, Wheelchair Access"
Saturday,8:00,8,Holland House,351 W 42nd St,Hell's Kitchen,"Discussion, Literature, Open, Wheelchair Access"
Saturday,8:00,8,Immanuel Lutheran Church,1296 Lexington Ave,Yorkville/Carnegie Hill,"Discussion, Open"
Saturday,8:00,8,Memorial United Methodist Church- The Loft,252 Bryant Ave,White Plains,"Closed, Wheelchair Access"
Saturday,8:00,8,Monroe United Methodist Church,47 Maple Ave,Orange County,"Closed, Wheelchair Access"
Saturday,8:00,8,Mustard Seed,122 E 37th St,Kip's Bay/Murray Hill,Closed
Saturday,8:00,8,Mustard Seed,122 E 37th St,Kip's Bay/Murray Hill,Closed
Saturday,8:00,8,St John the Evangelist Roman Catholic Church,25 Ocean Ave,Suffolk County,"Closed, Women"
Saturday,8:00,8,St Monica's Church,413 E 79th St,Upper East Side,Closed
Saturday,8:00,8,St Peters Episcopal Church-Rectory,346 W 20th St,Chelsea,"Discussion, Open"
Saturday,8:00,8,Union Free Church,754 Ocean Breeze Walk,Suffolk County,"Closed, Wheelchair Access"
Saturday,8:00,8,West Side YMCA,5 W 63rd St,Upper West Side,"Closed, Wheelchair Access"
Saturday,8:15,8,St Patrick's Church,9511 4th Ave,Bay Ridge,"Big Book, Closed"
Saturday,8:30,8,Holy Innocents Anglican Church,680 Albany Post Rd,Briarcliff,"Men, Step Meeting, Wheelchair Access"
Saturday,8:30,8,Holy Innocents Episcopal Church,401 Main St,Orange County,"Big Book, Closed, Wheelchair Access"
Saturday,8:30,8,Old Whalers Presbyterian Church,44 Union St,Suffolk County,"Discussion, Open, Wheelchair Access"
Saturday,8:30,8,St James Episcopal Church,9099-9001 NY-52,"Sullivan, Green, and Ulster Counties","Discussion, Open"
Saturday,8:30,8,St John's Lutheran Church,81 Christopher St,Greenwich Village,"Big Book, Open"
Saturday,8:30,8,The Plaxall Gallery,5-25 46th Ave,Long Island City,"Open, Wheelchair Access"
Saturday,8:45,8,Holy Name Church,207 W 96th St,Upper West Side,Beginner
Saturday,9:00,9,Addiction Institute,306 W 102nd St,Upper West Side,"Closed, Women"
Saturday,9:00,9,Asbury Methodist Church,167 Scarsdale Rd,Tuckahoe,Step Meeting
Saturday,9:00,9,Christ the Redeemer Church,1415 Pelhamdale Ave,Pelham,"Beginner, Wheelchair Access"
Saturday,9:00,9,Christ the Redeemer Church,1415 Pelhamdale Ave,Pelham,"Big Book, Wheelchair Access"
Saturday,9:00,9,Church of the Magdalene,525 Bedford Rd,Tarrytown,"Beginner, Men"
Saturday,9:00,9,First Reformed Church of College Point,118-1 14th Ave,College Point,Beginner
Saturday,9:00,9,Fordham Lutheran Church,2427 Morris Ave,Fordham,"Big Book, Closed"
Saturday,9:00,9,Labetti Post Building,390 Hylan Blvd,Rosebank,Closed
Saturday,9:00,9,St Francis Youth Center,310 Jefferson St,New Jersey,Closed
Saturday,9:00,9,St Luke's Episcopal Church,331 NY-100,Somers,Closed
Saturday,9:00,9,St Stephen's Church,50 Bedford Rd,Armonk,"Discussion, Open, Wheelchair Access"
Saturday,9:00,9,Twelfth Street Workshop,411 E 12th St,East Village,"Discussion, Open"
Saturday,9:00,9,United Methodist Church,130 Franklin Ave,Rockland County,"Big Book, Wheelchair Access"
Saturday,9:00,9,Yorktown First Presbyterian Church,2880 Crompond Rd,Yorktown Heights,"Discussion, Open, Wheelchair Access"
Saturday,9:15,9,Jan Hus Church,351 E 74th St,Upper East Side,"Closed, Women"
Saturday,9:15,9,Our Lady of Mercy Church,70-01 Kessel St,Forest Hills,Step Meeting
Saturday,9:15,9,St. John's Lutheran Church,155 Milton St,Greenpoint,"Closed, Literature"
Saturday,9:30,9,Emanuel United Church of Christ,93-12 91st St,Woodhaven,Beginner
Saturday,9:30,9,Jan Hus Church,351 E 74th St,Upper East Side,"Step Meeting, Women"
Saturday,9:30,9,Memorial United Methodist Church- The Loft,252 Bryant Ave,White Plains,"Discussion, Meditation, Open, Wheelchair Access"
Saturday,9:30,9,Mustard Seed,122 E 37th St,Kip's Bay/Murray Hill,Closed
Saturday,9:30,9,Our Lady of Lourdes,469 W 142nd St,West Harlem,Big Book
Saturday,9:30,9,Our Lady of the Blessed Sacrament School,3445 202nd St,Bayside,Step Meeting
Saturday,9:30,9,Perry Street Workshop,50 Perry St,Greenwich Village,Closed
Saturday,9:30,9,St. Barnabas Episcopal Church,15 Broadway,Irvington,Beginner
Saturday,9:30,9,St Gregory's,215 Halstead Ave,Harrison,Closed
Saturday,9:30,9,St Gregory's,215 Halstead Ave,Harrison,Step Meeting
Saturday,9:30,9,St John's Episcopal Church,8 Sunnyside Ave,Pleasantville,"Closed, Women"
Saturday,10:00,10,103 Quincy Street,103 Quincy St,Adelphi Crown Heights,"Candlelight, Meditation, Step Meeting"
Saturday,10:00,10,1st Congregational Church,320 Beach 94th Street,Rockaway Park,"Closed, Wheelchair Access"
Saturday,10:00,10,74 East 17th Street,74 E 17th St,Flatbush,Closed
Saturday,10:00,10,Abraham Plaza,1870 Crotona Ave,Tremont,"Beginner, Closed, Grapevine, Speaker, Step Meeting"
Saturday,10:00,10,Asbury United Methodist Church,19 Old Albany Post Rd,Croton-On-Hudson,"Closed, Men"
Saturday,10:00,10,Blessed Sacrament Church Rectory,152 W 71st St,Upper West Side,"Closed, Literature"
Saturday,10:00,10,Christ Episcopal Church,43 S Broadway,Tarrytown,"Step Meeting, Women"
Saturday,10:00,10,Christ the Redeemer Church,1415 Pelhamdale Ave,Pelham,"Closed, Wheelchair Access"
Saturday,10:00,10,Church of the Resurrection,182 NY-376,Putnam and Dutchess Counties,Big Book
Saturday,10:00,10,Epiphany Roman Catholic Church,373 2nd Ave,East Village,"Closed, Discussion, Wheelchair Access"
Saturday,10:00,10,Flatbush Avenue Treatment Center,1463 Flatbush Ave,Vanderveer,"Beginner, Wheelchair Access"
Saturday,10:00,10,Good Shepherd Church,62 Windermere Ave,Orange County,"Closed, Literature"
Saturday,10:00,10,Grace Church,254 Hicks St,Brooklyn Heights,Open
Saturday,10:00,10,Hazelden Tribeca,283 W Broadway,TriBeCa,"Beginner, Wheelchair Access"
Saturday,10:00,10,New York Blood Center,310 E 67th St,Upper East Side,"Step Meeting, Wheelchair Access"
Saturday,10:00,10,Order of Hibernians,2750 Gerritsen Ave,Homecrest,"Big Book, Wheelchair Access"
Saturday,10:00,10,Sacred Heart Elementary/High School,34 Convent Ave,Yonkers,"Closed, Grapevine, Literature, Wheelchair Access"
Saturday,10:00,10,Saint Barnabas Considine Parish Center,409 E 241st St,Woodlawn,Open
Saturday,10:00,10,St James the Less Church,10 Church Ln,Scarsdale,"Closed, Women"
Saturday,10:00,10,St John's Boy's Home,50 Beach 110th St,Rockaway Park,"Big Book, Discussion, Open"
Saturday,10:00,10,St Luke's Lutheran Church,95 Eastchester Rd,New Rochelle,"Discussion, Men, Open"
Saturday,10:00,10,St Mary the Virgin Church,133 W 46th St,Hell's Kitchen,Closed
Saturday,10:00,10,St Monica's Church,413 E 79th St,Upper East Side,Closed
Saturday,10:00,10,St Patrick & St Lucy Church,285 Willoughby Ave,Adelphi Crown Heights,"Open, Spanish"
Saturday,10:00,10,St Raymond's School Cafeteria,1759 Castle Hill Ave,Parkchester,"Closed, Discussion"
Saturday,10:00,10,St Thomas Church,1 W 53rd St,Midtown West Side,"Step Meeting, Wheelchair Access"
Saturday,10:00,10,The New York New Church,114 E 35th St,Kip's Bay/Murray Hill,"Step Meeting, Wheelchair Access"
Saturday,10:00,10,Theatre 80,80 St Marks Pl,East Village,Open
Saturday,10:00,10,West End Community Center,91 Maryland Ave,Nassau County,"Beginner, Wheelchair Access"
Saturday,10:00,10,West End Community Center,91 Maryland Ave,Nassau County,"Closed, Wheelchair Access"
Saturday,10:15,10,Holy Name Church,207 W 96th St,Upper West Side,Step Meeting
Saturday,10:15,10,St Francis Xavier,752 President St,Park Slope,Step Meeting
Saturday,10:30,10,46th Street Clubhouse,252 W 46th St,Hell's Kitchen,Closed
Saturday,10:30,10,Holy Innocents Anglican Church,680 Albany Post Rd,Briarcliff,"Big Book, Closed, Step Meeting, Women"
Saturday,10:30,10,Holy Trinity Slovak Lutheran Church,334 E 20th St,East Village,"Beginner, Open, Wheelchair Access"
Saturday,10:30,10,Holy Trinity Slovak Lutheran Church,334 E 20th St,East Village,"Big Book, Closed"
Saturday,10:30,10,Memorial Presbyterian Church,189 Babylon Turnpike,Nassau County,Closed
Saturday,10:30,10,Our Lady of Mercy Church,70-01 Kessel St,Forest Hills,"Discussion, Literature, Open"
Saturday,10:30,10,Our Lady of Mount Carmel Parish Center,23-25 Newtown Ave,Astoria / Steinway,"Step Meeting, Wheelchair Access"
Saturday,10:30,10,Our Lady of Mount Carmel Parish Center,23-25 Newtown Ave,Astoria / Steinway,"Beginner, Wheelchair Access"
Saturday,10:30,10,Silver Lake Nursing Home,275 Castleton Ave,St. George / New Brighton Thompkinsville,"Discussion, Open, Wheelchair Access"
Saturday,10:30,10,St Mark's Methodist Church,6144 Amboy Rd,Prince's Bay,Closed
Saturday,10:30,10,St Patrick's Church,9511 4th Ave,Bay Ridge,"Closed, Discussion"
Saturday,10:30,10,St Paul's Rectory,199 Carroll St,Brooklyn Heights,"Child-Friendly, Closed, Literature, Women"
Saturday,10:30,10,St Stephen's Church,50 Bedford Rd,Armonk,"Big Book, Open, Wheelchair Access"
Saturday,10:30,10,Twelfth Street Workshop,411 E 12th St,East Village,"Meditation, Step Meeting"
Saturday,10:30,10,United Methodist Church,1040 Main St,Peekskill,"Closed, Discussion"
Saturday,10:30,10,Waldwick United Methodist Church,25 Franklin Turnpike,New Jersey,Open
Saturday,10:30,10,West Side YMCA,5 W 63rd St,Upper West Side,Step Meeting
Saturday,11:00,11,38-21 99th Street,38-21 99th St,Corona,"Open, Spanish"
Saturday,11:00,11,Christ the King Center,145-02 Farmers Blvd,Springfield Gardens,"Discussion, Open, Wheelchair Access"
Saturday,11:00,11,Clubhouse,367 20th St,Park Slope,Closed
Saturday,11:00,11,Jan Hus Church,351 E 74th St,Upper East Side,Closed
Saturday,11:00,11,Jan Hus Church,351 E 74th St,Upper East Side,"Discussion, Open"
Saturday,11:00,11,Mount Washington Presbyterian Church,84 Vermilyea Ave,Inwood,Beginner
Saturday,11:00,11,Mount Washington Presbyterian Church,84 Vermilyea Ave,Inwood,Closed
Saturday,11:00,11,NYC Department of Health,259 Bristol St,Brownsville,"Closed, Tradition Study, Wheelchair Access"
Saturday,11:00,11,Our Lady of the Blessed Sacrament School,3445 202nd St,Bayside,Closed
Saturday,11:00,11,Realization Center,25 E 15th St,East Village,"Closed, Meditation, Wheelchair Access, Women"
Saturday,11:00,11,St Anthony's School Hall,715 Leonard St,Greenpoint,"Discussion, Open, Wheelchair Access"
Saturday,11:15,11,Blessed Sacrament Church Rectory,152 W 71st St,Upper West Side,Closed
Saturday,11:30,11,Annunciation Roman Catholic Church,470 Westchester Ave,Yonkers,"As Bill Sees It, Closed, Literature, Wheelchair Access"
Saturday,11:30,11,"Belmont Racetrack, Enter Thru Gate #6",2150 Hempstead Turnpike,Nassau County,"Step Meeting, Wheelchair Access"
Saturday,11:30,11,"Belmont Racetrack, Enter Thru Gate #6",2150 Hempstead Turnpike,Nassau County,"Beginner, Wheelchair Access"
Saturday,11:30,11,Our Lady of Good Counsel Church,230 E 90th St,Yorkville/Carnegie Hill,"Beginner, Open"
Saturday,11:30,11,St Jacobus Lutheran Church,72-1 43rd Ave,Woodside,"Closed, Speaker"
Saturday,11:30,11,St Phillip's Church,204 W 134th St,West Harlem,"Discussion, Open"
Saturday,11:30,11,St Raymond's School Cafeteria,1759 Castle Hill Ave,Parkchester,"Beginner, Closed"
Saturday,11:30,11,St Stephen's Church,439 E 238th St,Woodlawn,Beginner
Saturday,11:30,11,The Brooklyn Hospital Center,121 Dekalb Ave,Brooklyn Heights,"Atheist / Agnostic, Open, Wheelchair Access"
Saturday,11:30,11,The Claremont,1431 College Ave,Morrisania,"Discussion, Open"
Saturday,11:30,11,Western Recovery Services,62-7 Woodside Ave,Woodside,"Atheist / Agnostic, Closed, Wheelchair Access"
Saturday,12:00 PM,12,46th Street Clubhouse,252 W 46th St,Hell's Kitchen,"Closed, Women"
Saturday,12:00 PM,12,74 East 17th Street,74 E 17th St,Flatbush,"Closed, Spanish"
Saturday,12:00 PM,12,Christ Episcopal Church,2 Emerson St,Connecticut,"Open, Wheelchair Access"
Saturday,12:00 PM,12,Cornwall Hospital,17 Laurel Ave,Orange County,"Closed, Wheelchair Access"
Saturday,12:00 PM,12,Elmhurst Hospital,79-1 Broadway,Elmhurst,"Beginner, Wheelchair Access"
Saturday,12:00 PM,12,Perry Street Workshop,50 Perry St,Greenwich Village,Closed
Saturday,12:00 PM,12,St John's Boys Home,150 Beach 110th St,Rockaway Park,"Step Meeting, Wheelchair Access"
Saturday,12:00 PM,12,St Paul's Episcopal Church,28 Highland Rd,Nassau County,"Closed, Wheelchair Access, Women"
Saturday,12:00 PM,12,Twelfth Street Workshop,411 E 12th St,East Village,"Men, Open"
Saturday,12:00 PM,12,Twelfth Street Workshop,411 E 12th St,East Village,"Closed, Men"
Saturday,12:00 PM,12,United Presbyterian Church,511 Ridge Rd,New Jersey,"Open, Wheelchair Access"
Saturday,12:15,12,The North Presbyterian Church of Flushing,25-33 154th St,Flushing,"Big Book, Wheelchair Access"
Saturday,12:30,12,220 W Houston St,220 W Houston St,Greenwich Village,Closed
Saturday,12:30,12,Church of the Intercession,550 W 155th St,Washington Heights,"Closed, Gay, Men"
Saturday,12:30,12,Drew United Methodist Church,28 Gleneida Ave,Putnam and Dutchess Counties,"As Bill Sees It, Closed, Literature"
Saturday,12:30,12,HOW Club,552 Port Richmond Ave,St. George / New Brighton Thompkinsville,"Closed, Wheelchair Access, Women"
Saturday,12:30,12,Jan Hus Church,351 E 74th St,Upper East Side,Beginner
Saturday,12:30,12,Memorial United Methodist Church- The Loft,252 Bryant Ave,White Plains,"Closed, Wheelchair Access"
Saturday,12:30,12,St Monica's Church,413 E 79th St,Upper East Side,Closed
Saturday,12:30,12,The Brooklyn Hospital Center,121 Dekalb Ave,Brooklyn Heights,"Open, Wheelchair Access"
Saturday,12:30,12,West Side YMCA,5 W 63rd St,Upper West Side,Step Meeting
Saturday,12:45,12,Mustard Seed,122 E 37th St,Kip's Bay/Murray Hill,Closed
Saturday,13:00,13,Center for Recovery and Wellness,29 Avenue D,East Village,"Discussion, Open, Women"
Saturday,13:00,13,Christ the King Center,145-02 Farmers Blvd,Springfield Gardens,"Beginner, Wheelchair Access"
Saturday,13:00,13,First Unitarian Congregational Chapel,121 Pierrepont St,Brooklyn Heights,"Closed, Wheelchair Access"
Saturday,13:00,13,I Can Club,110-54 Farmers Blvd,St. Albans,"Discussion, Open, Wheelchair Access"
Saturday,13:00,13,Immaculate Conception Church,389 E 150th St,Melrose,"Open, Spanish"
Saturday,13:00,13,Messiah Lutheran Church,195 Jefferson Blvd,Eltingville,"Step Meeting, Wheelchair Access"
Saturday,13:00,13,Sarah Lawrence College,1 Mead Way,Bronxville,"Big Book, Step Meeting, Tradition Study"
Saturday,13:00,13,Seafarers & Intl House,123 E 15th St,East Village,"Step Meeting, Wheelchair Access"
Saturday,13:00,13,St Brendan's Convent,260 E 207th St,Williamsbridge,"Beginner, Open"
Saturday,13:00,13,St. Pascal of Baylon Church,112-43 199th St,St. Albans,Big Book
Saturday,13:00,13,St Paul's Church,200 Redwood Ave,Nassau County,Closed
Saturday,13:00,13,St Thomas Aquinas Church,1541 Hendrickson St,Ryder,Closed
Saturday,13:15,13,Twelfth Street Workshop,411 E 12th St,East Village,Closed
Saturday,13:30,13,46th Street Clubhouse,252 W 46th St,Hell's Kitchen,"Beginner, Literature"
Saturday,13:30,13,74 East 17th Street,74 E 17th St,Flatbush,Big Book
Saturday,14:00,14,Aldersgate Methodist Church,600 Broadway,Dobbs Ferry,"Closed, Discussion, Wheelchair Access"
Saturday,14:00,14,Church of the Holy Redeemer,2424 Linden Blvd,New Lots,Beginner
Saturday,14:00,14,DC 37 (140 Murray Street / Park Place),140 Murray Street,TriBeCa,"Discussion, Open"
Saturday,14:00,14,Grace Episcopal Church,130 1st Ave,Rockland County,"Step Meeting, Wheelchair Access"
Saturday,14:00,14,Greenpoint Reformed Church,136 Milton St,Greenpoint,"Big Book, Closed"
Saturday,14:00,14,Immaculate Conception Church,389 E 150th St,Melrose,Big Book
Saturday,14:00,14,Our Lady of Refuge Church,290 E 196th St,Fordham,"Big Book, Literature, Open, Step Meeting, Tradition Study"
Saturday,14:00,14,St Monica's Church,413 E 79th St,Upper East Side,"Closed, Women"
Saturday,14:30,14,Christopher's Reason,4521 Arthur Kill Rd,Eltingville,"Atheist / Agnostic, Discussion, Open"
Saturday,14:30,14,Perry Street Workshop,50 Perry St,Greenwich Village,Closed
Saturday,14:30,14,Twelfth Street Workshop,411 E 12th St,East Village,Beginner
Saturday,14:45,14,46th Street Clubhouse,252 W 46th St,Hell's Kitchen,Beginner
Saturday,15:00,15,First Presbyterian Church,199 N Columbus Ave,Mt. Vernon,"Closed, Step Meeting, Wheelchair Access"
Saturday,15:00,15,Hudson Guild,441 W 26th St,Midtown West Side,"Discussion, Open, Wheelchair Access"
Saturday,15:00,15,St Margaret Church,66-10 79th Pl,Middle Village,Beginner
Saturday,15:00,15,St Margaret Church,66-10 79th Pl,Middle Village,"Discussion, Open"
Saturday,15:00,15,St Matthew's Lutheran Church of Canarsie,1187 E 92nd St,Canarsie,"Child-Friendly, Closed, Meditation, Step Meeting"
Saturday,15:00,15,Williams Inst. CME Church,2239 Adam Clayton Powell Jr Blvd,West Harlem,"Beginner, Wheelchair Access"
Saturday,15:15,15,Church of St Ignatius Loyola,980 Park Ave,Upper East Side,"Step Meeting, Wheelchair Access"
Saturday,16:00,16,46th Street Clubhouse,252 W 46th St,Hell's Kitchen,Big Book
Saturday,16:00,16,Blessed Sacrament,1170 Beach Ave,Soundview,"Open, Spanish"
Saturday,16:00,16,Blessed Sacrament,1170 Beach Ave,Soundview,"Open, Spanish"
Saturday,16:00,16,Christ the King Church,141 Marcy Pl,Highbridge University Heights,"Closed, Wheelchair Access"
Saturday,16:00,16,Church of the Good Shepherd,240 E 31st St,Kip's Bay/Murray Hill,"Closed, Wheelchair Access"
Saturday,16:00,16,Episcopal Church of the Redeemer,30-14 Crescent St,Astoria / Steinway,"Discussion, Open, Spanish"
Saturday,16:00,16,Harrison Senior Center,216 Halstead Ave,Harrison,"Meditation, Step Meeting, Wheelchair Access"
Saturday,16:00,16,HOW Club,552 Port Richmond Ave,St. George / New Brighton Thompkinsville,"Discussion, Open"
Saturday,16:00,16,Perry Street Workshop,50 Perry St,Greenwich Village,Closed
Saturday,16:00,16,St James the Less Episcopal Church,107-61 166th St,Springfield Gardens,Closed
Saturday,16:00,16,St John's Church,12 Main St,Connecticut,Big Book
Saturday,16:00,16,St John's Hall,211 W 30th St,Midtown West Side,Open
Saturday,16:00,16,St Joseph's Church,43-19 30th Ave,Astoria / Steinway,"Closed, Women"
Saturday,16:00,16,St Monica's Church,413 E 79th St,Upper East Side,Step Meeting
Saturday,16:00,16,The Christopher,202 W 24th St,Chelsea,"Open, Wheelchair Access"
Saturday,16:15,16,Harlem Children's Zone Admin Offices,35 E 125th St,East Harlem,"Beginner, Open, Wheelchair Access"
Saturday,16:30,16,74 East 17th Street,74 E 17th St,Flatbush,"Closed, Men"
Saturday,16:30,16,Twelfth Street Workshop,411 E 12th St,East Village,"Discussion, Open"
Saturday,16:45,16,220 W Houston St,220 W Houston St,Greenwich Village,"Child-Friendly, Closed, Women"
Saturday,16:45,16,St Patrick's Church,9511 4th Ave,Bay Ridge,Beginner
Saturday,17:00,17,103 Quincy Street,103 Quincy St,Adelphi Crown Heights,Open
Saturday,17:00,17,284 New Main St,284 New Main St,Yonkers,"Discussion, Open, Spanish"
Saturday,17:00,17,Bellmore Presbyterian Church,2740 Martin Ave,Nassau County,"Discussion, Open"
Saturday,17:00,17,Clubhouse,367 20th St,Park Slope,"Grapevine, Literature, Open"
Saturday,17:00,17,Goddard Riverside Community Center,595 Columbus Ave,Upper West Side,"Atheist / Agnostic, Discussion, Open, Wheelchair Access"
